Date,Day,Parking,Total,Occupied,Available
01-12-2018 8:00,Saturday,New York,50,42,8
01-12-2018 8:15,Saturday,New York,50,41,9
01-12-2018 8:30,Saturday,New York,50,45,5
01-12-2018 8:45,Saturday,New York,50,41,9
01-12-2018 9:00,Saturday,New York,50,37,13
02-12-2018 7:15,Sunday,New York,50,36,14
02-12-2018 7:30,Sunday,New York,50,37,13
02-12-2018 7:45,Sunday,New York,50,39,11
02-12-2018 8:00,Sunday,New York,50,41,9
02-12-2018 8:15,Sunday,New York,50,41,9
02-12-2018 8:30,Sunday,New York,50,40,10
02-12-2018 8:45,Sunday,New York,50,50,0
02-12-2018 9:00,Sunday,New York,50,46,4
03-12-2018 7:15,Monday,New York,50,49,1
03-12-2018 7:30,Monday,New York,50,45,5
03-12-2018 7:45,Monday,New York,50,36,14
03-12-2018 8:00,Monday,New York,50,46,4
03-12-2018 8:15,Monday,New York,50,40,10
03-12-2018 8:30,Monday,New York,50,45,5
03-12-2018 8:45,Monday,New York,50,45,5
03-12-2018 9:00,Monday,New York,50,39,11
04-12-2018 7:15,Tuesday,New York,50,45,5
04-12-2018 7:30,Tuesday,New York,50,36,14
04-12-2018 7:45,Tuesday,New York,50,45,5
04-12-2018 8:00,Tuesday,New York,50,47,3
04-12-2018 8:15,Tuesday,New York,50,35,15
04-12-2018 8:30,Tuesday,New York,50,49,1
04-12-2018 8:45,Tuesday,New York,50,50,0
04-12-2018 9:00,Tuesday,New York,50,48,2
05-12-2018 7:15,Wednesday,New York,50,38,12
05-12-2018 7:30,Wednesday,New York,50,46,4
05-12-2018 7:45,Wednesday,New York,50,46,4
05-12-2018 8:00,Wednesday,New York,50,42,8
05-12-2018 8:15,Wednesday,New York,50,47,3
05-12-2018 8:30,Wednesday,New York,50,37,13
05-12-2018 8:45,Wednesday,New York,50,50,0
05-12-2018 9:00,Wednesday,New York,50,43,7
06-12-2018 7:15,Thursday,New York,50,50,0
06-12-2018 7:30,Thursday,New York,50,44,6
06-12-2018 7:45,Thursday,New York,50,49,1
06-12-2018 8:00,Thursday,New York,50,47,3
06-12-2018 8:15,Thursday,New York,50,42,8
06-12-2018 8:30,Thursday,New York,50,41,9
06-12-2018 8:45,Thursday,New York,50,48,2
06-12-2018 9:00,Thursday,New York,50,45,5
07-12-2018 7:15,Friday,New York,50,37,13
07-12-2018 7:30,Friday,New York,50,36,14
07-12-2018 7:45,Friday,New York,50,37,13
07-12-2018 8:00,Friday,New York,50,46,4
07-12-2018 8:15,Friday,New York,50,38,12
07-12-2018 8:30,Friday,New York,50,38,12
07-12-2018 8:45,Friday,New York,50,37,13
07-12-2018 9:00,Friday,New York,50,40,10
08-12-2018 7:15,Saturday,New York,50,45,5
08-12-2018 7:30,Saturday,New York,50,41,9
08-12-2018 7:45,Saturday,New York,50,45,5
08-12-2018 8:00,Saturday,New York,50,45,5
08-12-2018 8:15,Saturday,New York,50,37,13
08-12-2018 8:30,Saturday,New York,50,39,11
08-12-2018 8:45,Saturday,New York,50,37,13
08-12-2018 9:00,Saturday,New York,50,42,8
09-12-2018 7:15,Sunday,New York,50,48,2
09-12-2018 7:30,Sunday,New York,50,37,13
09-12-2018 7:45,Sunday,New York,50,48,2
09-12-2018 8:00,Sunday,New York,50,46,4
09-12-2018 8:15,Sunday,New York,50,41,9
09-12-2018 8:30,Sunday,New York,50,35,15
09-12-2018 8:45,Sunday,New York,50,46,4
09-12-2018 9:00,Sunday,New York,50,46,4
10-12-2018 7:15,Monday,New York,50,41,9
10-12-2018 7:30,Monday,New York,50,41,9
10-12-2018 7:45,Monday,New York,50,38,12
10-12-2018 8:00,Monday,New York,50,47,3
10-12-2018 8:15,Monday,New York,50,46,4
10-12-2018 8:30,Monday,New York,50,50,0
10-12-2018 8:45,Monday,New York,50,39,11
10-12-2018 9:00,Monday,New York,50,37,13
11-12-2018 7:15,Tuesday,New York,50,37,13
11-12-2018 7:30,Tuesday,New York,50,35,15
11-12-2018 7:45,Tuesday,New York,50,50,0
11-12-2018 8:00,Tuesday,New York,50,38,12
11-12-2018 8:15,Tuesday,New York,50,39,11
11-12-2018 8:30,Tuesday,New York,50,45,5
11-12-2018 8:45,Tuesday,New York,50,35,15
11-12-2018 9:00,Tuesday,New York,50,39,11
12-12-2018 7:15,Wednesday,New York,50,50,0
12-12-2018 7:30,Wednesday,New York,50,47,3
12-12-2018 7:45,Wednesday,New York,50,41,9
12-12-2018 8:00,Wednesday,New York,50,50,0
12-12-2018 8:15,Wednesday,New York,50,38,12
12-12-2018 8:30,Wednesday,New York,50,50,0
12-12-2018 8:45,Wednesday,New York,50,35,15
12-12-2018 9:00,Wednesday,New York,50,49,1
13-12-2018 07:15,Thursday,New York,50,39,11
13-12-2018 07:30,Thursday,New York,50,45,5
13-12-2018 07:45,Thursday,New York,50,37,13
13-12-2018 08:00,Thursday,New York,50,37,13
13-12-2018 08:15,Thursday,New York,50,44,6
13-12-2018 08:30,Thursday,New York,50,39,11
13-12-2018 08:45,Thursday,New York,50,49,1
13-12-2018 09:00,Thursday,New York,50,45,5
14-12-2018 07:15,Friday,New York,50,43,7
14-12-2018 07:30,Friday,New York,50,37,13
14-12-2018 07:45,Friday,New York,50,42,8
14-12-2018 08:00,Friday,New York,50,37,13
14-12-2018 08:15,Friday,New York,50,37,13
14-12-2018 08:30,Friday,New York,50,50,0
14-12-2018 08:45,Friday,New York,50,40,10
14-12-2018 09:00,Friday,New York,50,37,13
15-12-2018 07:15,Saturday,New York,50,46,4
15-12-2018 07:30,Saturday,New York,50,42,8
15-12-2018 07:45,Saturday,New York,50,50,0
15-12-2018 08:00,Saturday,New York,50,38,12
15-12-2018 08:15,Saturday,New York,50,37,13
15-12-2018 08:30,Saturday,New York,50,37,13
15-12-2018 08:45,Saturday,New York,50,44,6
15-12-2018 09:00,Saturday,New York,50,41,9
16-12-2018 07:15,Sunday,New York,50,40,10
16-12-2018 07:30,Sunday,New York,50,41,9
16-12-2018 07:45,Sunday,New York,50,40,10
16-12-2018 08:00,Sunday,New York,50,50,0
16-12-2018 08:15,Sunday,New York,50,37,13
16-12-2018 08:30,Sunday,New York,50,49,1
16-12-2018 08:45,Sunday,New York,50,44,6
16-12-2018 09:00,Sunday,New York,50,40,10
17-12-2018 07:15,Monday,New York,50,43,7
17-12-2018 07:30,Monday,New York,50,41,9
17-12-2018 07:45,Monday,New York,50,50,0
17-12-2018 08:00,Monday,New York,50,49,1
17-12-2018 08:15,Monday,New York,50,38,12
17-12-2018 08:30,Monday,New York,50,46,4
17-12-2018 08:45,Monday,New York,50,45,5
17-12-2018 09:00,Monday,New York,50,46,4
18-12-2018 07:15,Tuesday,New York,50,41,9
18-12-2018 07:30,Tuesday,New York,50,44,6
18-12-2018 07:45,Tuesday,New York,50,49,1
18-12-2018 08:00,Tuesday,New York,50,48,2
18-12-2018 08:15,Tuesday,New York,50,43,7
18-12-2018 08:30,Tuesday,New York,50,44,6
18-12-2018 08:45,Tuesday,New York,50,38,12
18-12-2018 09:00,Tuesday,New York,50,41,9
19-12-2018 07:15,Wednesday,New York,50,41,9
19-12-2018 07:30,Wednesday,New York,50,49,1
19-12-2018 07:45,Wednesday,New York,50,40,10
19-12-2018 08:00,Wednesday,New York,50,46,4
19-12-2018 08:15,Wednesday,New York,50,35,15
19-12-2018 08:30,Wednesday,New York,50,39,11
19-12-2018 08:45,Wednesday,New York,50,36,14
19-12-2018 09:00,Wednesday,New York,50,46,4
20-12-2018 07:15,Thursday,New York,50,35,15
20-12-2018 07:30,Thursday,New York,50,43,7
20-12-2018 07:45,Thursday,New York,50,49,1
20-12-2018 08:00,Thursday,New York,50,41,9
20-12-2018 08:15,Thursday,New York,50,50,0
20-12-2018 08:30,Thursday,New York,50,44,6
20-12-2018 08:45,Thursday,New York,50,41,9
20-12-2018 09:00,Thursday,New York,50,41,9
21-12-2018 07:15,Friday,New York,50,46,4
21-12-2018 07:30,Friday,New York,50,49,1
21-12-2018 07:45,Friday,New York,50,43,7
21-12-2018 08:00,Friday,New York,50,36,14
21-12-2018 08:15,Friday,New York,50,41,9
21-12-2018 08:30,Friday,New York,50,42,8
21-12-2018 08:45,Friday,New York,50,37,13
21-12-2018 09:00,Friday,New York,50,46,4
22-12-2018 07:15,Saturday,New York,50,43,7
22-12-2018 07:30,Saturday,New York,50,47,3
22-12-2018 07:45,Saturday,New York,50,38,12
22-12-2018 08:00,Saturday,New York,50,38,12
22-12-2018 08:15,Saturday,New York,50,37,13
22-12-2018 08:30,Saturday,New York,50,43,7
22-12-2018 08:45,Saturday,New York,50,37,13
22-12-2018 09:00,Saturday,New York,50,40,10
23-12-2018 07:15,Sunday,New York,50,43,7
23-12-2018 07:30,Sunday,New York,50,48,2
23-12-2018 07:45,Sunday,New York,50,49,1
23-12-2018 08:00,Sunday,New York,50,37,13
23-12-2018 08:15,Sunday,New York,50,40,10
23-12-2018 08:30,Sunday,New York,50,40,10
23-12-2018 08:45,Sunday,New York,50,40,10
23-12-2018 09:00,Sunday,New York,50,50,0
24-12-2018 07:15,Monday,New York,50,41,9
24-12-2018 07:30,Monday,New York,50,48,2
24-12-2018 07:45,Monday,New York,50,39,11
24-12-2018 08:00,Monday,New York,50,43,7
24-12-2018 08:15,Monday,New York,50,43,7
24-12-2018 08:30,Monday,New York,50,45,5
24-12-2018 08:45,Monday,New York,50,49,1
24-12-2018 09:00,Monday,New York,50,38,12
25-12-2018 07:15,Tuesday,New York,50,38,12
25-12-2018 07:30,Tuesday,New York,50,46,4
25-12-2018 07:45,Tuesday,New York,50,49,1
25-12-2018 08:00,Tuesday,New York,50,49,1
25-12-2018 08:15,Tuesday,New York,50,48,2
25-12-2018 08:30,Tuesday,New York,50,43,7
25-12-2018 08:45,Tuesday,New York,50,49,1
25-12-2018 09:00,Tuesday,New York,50,41,9
26-12-2018 07:15,Wednesday,New York,50,47,3
26-12-2018 07:30,Wednesday,New York,50,44,6
26-12-2018 07:45,Wednesday,New York,50,38,12
26-12-2018 08:00,Wednesday,New York,50,50,0
26-12-2018 08:15,Wednesday,New York,50,41,9
26-12-2018 08:30,Wednesday,New York,50,35,15
26-12-2018 08:45,Wednesday,New York,50,35,15
26-12-2018 09:00,Wednesday,New York,50,45,5
27-12-2018 07:15,Thursday,New York,50,36,14
27-12-2018 07:30,Thursday,New York,50,50,0
27-12-2018 07:45,Thursday,New York,50,41,9
27-12-2018 08:00,Thursday,New York,50,47,3
27-12-2018 08:15,Thursday,New York,50,40,10
27-12-2018 08:30,Thursday,New York,50,36,14
27-12-2018 08:45,Thursday,New York,50,42,8
27-12-2018 09:00,Thursday,New York,50,36,14
28-12-2018 07:15,Friday,New York,50,36,14
28-12-2018 07:30,Friday,New York,50,38,12
28-12-2018 07:45,Friday,New York,50,43,7
28-12-2018 08:00,Friday,New York,50,39,11
28-12-2018 08:15,Friday,New York,50,42,8
28-12-2018 08:30,Friday,New York,50,37,13
28-12-2018 08:45,Friday,New York,50,36,14
28-12-2018 09:00,Friday,New York,50,36,14
29-12-2018 07:15,Saturday,New York,50,42,8
29-12-2018 07:30,Saturday,New York,50,36,14
29-12-2018 07:45,Saturday,New York,50,44,6
29-12-2018 08:00,Saturday,New York,50,50,0
29-12-2018 08:15,Saturday,New York,50,43,7
29-12-2018 08:30,Saturday,New York,50,42,8
29-12-2018 08:45,Saturday,New York,50,41,9
29-12-2018 09:00,Saturday,New York,50,42,8
30-12-2018 07:15,Sunday,New York,50,39,11
30-12-2018 07:30,Sunday,New York,50,39,11
30-12-2018 07:45,Sunday,New York,50,47,3
30-12-2018 08:00,Sunday,New York,50,38,12
30-12-2018 08:15,Sunday,New York,50,37,13
30-12-2018 08:30,Sunday,New York,50,48,2
30-12-2018 08:45,Sunday,New York,50,50,0
30-12-2018 09:00,Sunday,New York,50,45,5
31-12-2018 07:15,Monday,New York,50,37,13
31-12-2018 07:30,Monday,New York,50,37,13
31-12-2018 07:45,Monday,New York,50,39,11
31-12-2018 08:00,Monday,New York,50,35,15
31-12-2018 08:15,Monday,New York,50,50,0
31-12-2018 08:30,Monday,New York,50,41,9
31-12-2018 08:45,Monday,New York,50,37,13
31-12-2018 09:00,Monday,New York,50,39,11
01-01-2019 7:15,Tuesday,New York,50,50,0
01-01-2019 7:30,Tuesday,New York,50,41,9
01-01-2019 7:45,Tuesday,New York,50,35,15
01-01-2019 8:00,Tuesday,New York,50,49,1
01-01-2019 8:15,Tuesday,New York,50,46,4
01-01-2019 8:30,Tuesday,New York,50,49,1
01-01-2019 8:45,Tuesday,New York,50,46,4
01-01-2019 9:00,Tuesday,New York,50,42,8
02-01-2019 7:15,Wednesday,New York,50,38,12
02-01-2019 7:30,Wednesday,New York,50,44,6
02-01-2019 7:45,Wednesday,New York,50,46,4
02-01-2019 8:00,Wednesday,New York,50,35,15
02-01-2019 8:15,Wednesday,New York,50,45,5
02-01-2019 8:30,Wednesday,New York,50,37,13
02-01-2019 8:45,Wednesday,New York,50,49,1
02-01-2019 9:00,Wednesday,New York,50,39,11
03-01-2019 7:15,Thursday,New York,50,36,14
03-01-2019 7:30,Thursday,New York,50,35,15
03-01-2019 7:45,Thursday,New York,50,35,15
03-01-2019 8:00,Thursday,New York,50,48,2
03-01-2019 8:15,Thursday,New York,50,45,5
03-01-2019 8:30,Thursday,New York,50,40,10
03-01-2019 8:45,Thursday,New York,50,41,9
03-01-2019 9:00,Thursday,New York,50,43,7
04-01-2019 7:15,Friday,New York,50,35,15
04-01-2019 7:30,Friday,New York,50,42,8
04-01-2019 7:45,Friday,New York,50,36,14
04-01-2019 8:00,Friday,New York,50,40,10
04-01-2019 8:15,Friday,New York,50,41,9
04-01-2019 8:30,Friday,New York,50,47,3
04-01-2019 8:45,Friday,New York,50,37,13
04-01-2019 9:00,Friday,New York,50,44,6
05-01-2019 7:15,Saturday,New York,50,40,10
05-01-2019 7:30,Saturday,New York,50,50,0
05-01-2019 7:45,Saturday,New York,50,48,2
05-01-2019 8:00,Saturday,New York,50,36,14
05-01-2019 8:15,Saturday,New York,50,47,3
05-01-2019 8:30,Saturday,New York,50,40,10
05-01-2019 8:45,Saturday,New York,50,47,3
05-01-2019 9:00,Saturday,New York,50,45,5
06-01-2019 7:15,Sunday,New York,50,39,11
06-01-2019 7:30,Sunday,New York,50,42,8
06-01-2019 7:45,Sunday,New York,50,35,15
06-01-2019 8:00,Sunday,New York,50,37,13
06-01-2019 8:15,Sunday,New York,50,41,9
06-01-2019 8:30,Sunday,New York,50,38,12
06-01-2019 8:45,Sunday,New York,50,50,0
06-01-2019 9:00,Sunday,New York,50,39,11
07-01-2019 7:15,Monday,New York,50,42,8
07-01-2019 7:30,Monday,New York,50,41,9
07-01-2019 7:45,Monday,New York,50,35,15
07-01-2019 8:00,Monday,New York,50,37,13
07-01-2019 8:15,Monday,New York,50,46,4
07-01-2019 8:30,Monday,New York,50,36,14
07-01-2019 8:45,Monday,New York,50,38,12
07-01-2019 9:00,Monday,New York,50,46,4
08-01-2019 7:15,Tuesday,New York,50,41,9
08-01-2019 7:30,Tuesday,New York,50,44,6
08-01-2019 7:45,Tuesday,New York,50,48,2
08-01-2019 8:00,Tuesday,New York,50,42,8
08-01-2019 8:15,Tuesday,New York,50,49,1
08-01-2019 8:30,Tuesday,New York,50,49,1
08-01-2019 8:45,Tuesday,New York,50,41,9
08-01-2019 9:00,Tuesday,New York,50,48,2
09-01-2019 7:15,Wednesday,New York,50,36,14
09-01-2019 7:30,Wednesday,New York,50,42,8
09-01-2019 7:45,Wednesday,New York,50,38,12
09-01-2019 8:00,Wednesday,New York,50,47,3
09-01-2019 8:15,Wednesday,New York,50,40,10
09-01-2019 8:30,Wednesday,New York,50,35,15
09-01-2019 8:45,Wednesday,New York,50,47,3
09-01-2019 9:00,Wednesday,New York,50,45,5
10-01-2019 7:15,Thursday,New York,50,49,1
10-01-2019 7:30,Thursday,New York,50,46,4
10-01-2019 7:45,Thursday,New York,50,46,4
10-01-2019 8:00,Thursday,New York,50,38,12
10-01-2019 8:15,Thursday,New York,50,36,14
10-01-2019 8:30,Thursday,New York,50,36,14
10-01-2019 8:45,Thursday,New York,50,36,14
10-01-2019 9:00,Thursday,New York,50,49,1
11-01-2019 7:15,Friday,New York,50,46,4
11-01-2019 7:30,Friday,New York,50,45,5
11-01-2019 7:45,Friday,New York,50,46,4
11-01-2019 8:00,Friday,New York,50,47,3
11-01-2019 8:15,Friday,New York,50,35,15
11-01-2019 8:30,Friday,New York,50,49,1
11-01-2019 8:45,Friday,New York,50,47,3
11-01-2019 9:00,Friday,New York,50,45,5
12-01-2019 7:15,Saturday,New York,50,36,14
12-01-2019 7:30,Saturday,New York,50,42,8
12-01-2019 7:45,Saturday,New York,50,42,8
12-01-2019 8:00,Saturday,New York,50,45,5
12-01-2019 8:15,Saturday,New York,50,43,7
12-01-2019 8:30,Saturday,New York,50,48,2
12-01-2019 8:45,Saturday,New York,50,48,2
12-01-2019 9:00,Saturday,New York,50,43,7
13-01-2019 07:15,Sunday,New York,50,50,0
13-01-2019 07:30,Sunday,New York,50,48,2
13-01-2019 07:45,Sunday,New York,50,43,7
13-01-2019 08:00,Sunday,New York,50,49,1
13-01-2019 08:15,Sunday,New York,50,48,2
13-01-2019 08:30,Sunday,New York,50,44,6
13-01-2019 08:45,Sunday,New York,50,46,4
13-01-2019 09:00,Sunday,New York,50,44,6
14-01-2019 07:15,Monday,New York,50,43,7
14-01-2019 07:30,Monday,New York,50,42,8
14-01-2019 07:45,Monday,New York,50,36,14
14-01-2019 08:00,Monday,New York,50,45,5
14-01-2019 08:15,Monday,New York,50,41,9
14-01-2019 08:30,Monday,New York,50,41,9
14-01-2019 08:45,Monday,New York,50,41,9
14-01-2019 09:00,Monday,New York,50,36,14
15-01-2019 07:15,Tuesday,New York,50,36,14
15-01-2019 07:30,Tuesday,New York,50,40,10
15-01-2019 07:45,Tuesday,New York,50,45,5
15-01-2019 08:00,Tuesday,New York,50,42,8
15-01-2019 08:15,Tuesday,New York,50,43,7
15-01-2019 08:30,Tuesday,New York,50,48,2
15-01-2019 08:45,Tuesday,New York,50,40,10
15-01-2019 09:00,Tuesday,New York,50,47,3
16-01-2019 07:15,Wednesday,New York,50,49,1
16-01-2019 07:30,Wednesday,New York,50,39,11
16-01-2019 07:45,Wednesday,New York,50,49,1
16-01-2019 08:00,Wednesday,New York,50,50,0
16-01-2019 08:15,Wednesday,New York,50,41,9
16-01-2019 08:30,Wednesday,New York,50,40,10
16-01-2019 08:45,Wednesday,New York,50,40,10
16-01-2019 09:00,Wednesday,New York,50,40,10
17-01-2019 07:15,Thursday,New York,50,48,2
17-01-2019 07:30,Thursday,New York,50,49,1
17-01-2019 07:45,Thursday,New York,50,36,14
17-01-2019 08:00,Thursday,New York,50,35,15
17-01-2019 08:15,Thursday,New York,50,44,6
17-01-2019 08:30,Thursday,New York,50,38,12
17-01-2019 08:45,Thursday,New York,50,50,0
17-01-2019 09:00,Thursday,New York,50,49,1
18-01-2019 07:15,Friday,New York,50,35,15
18-01-2019 07:30,Friday,New York,50,40,10
18-01-2019 07:45,Friday,New York,50,50,0
18-01-2019 08:00,Friday,New York,50,47,3
18-01-2019 08:15,Friday,New York,50,38,12
18-01-2019 08:30,Friday,New York,50,35,15
18-01-2019 08:45,Friday,New York,50,36,14
18-01-2019 09:00,Friday,New York,50,47,3
19-01-2019 07:15,Saturday,New York,50,40,10
19-01-2019 07:30,Saturday,New York,50,46,4
19-01-2019 07:45,Saturday,New York,50,38,12
19-01-2019 08:00,Saturday,New York,50,49,1
19-01-2019 08:15,Saturday,New York,50,43,7
19-01-2019 08:30,Saturday,New York,50,50,0
19-01-2019 08:45,Saturday,New York,50,44,6
19-01-2019 09:00,Saturday,New York,50,44,6
20-01-2019 07:15,Sunday,New York,50,46,4
20-01-2019 07:30,Sunday,New York,50,36,14
20-01-2019 07:45,Sunday,New York,50,37,13
20-01-2019 08:00,Sunday,New York,50,44,6
20-01-2019 08:15,Sunday,New York,50,43,7
20-01-2019 08:30,Sunday,New York,50,45,5
20-01-2019 08:45,Sunday,New York,50,49,1
20-01-2019 09:00,Sunday,New York,50,42,8
21-01-2019 07:15,Monday,New York,50,49,1
21-01-2019 07:30,Monday,New York,50,45,5
21-01-2019 07:45,Monday,New York,50,36,14
21-01-2019 08:00,Monday,New York,50,43,7
21-01-2019 08:15,Monday,New York,50,49,1
21-01-2019 08:30,Monday,New York,50,44,6
21-01-2019 08:45,Monday,New York,50,44,6
21-01-2019 09:00,Monday,New York,50,43,7
22-01-2019 07:15,Tuesday,New York,50,39,11
22-01-2019 07:30,Tuesday,New York,50,38,12
22-01-2019 07:45,Tuesday,New York,50,41,9
22-01-2019 08:00,Tuesday,New York,50,36,14
22-01-2019 08:15,Tuesday,New York,50,39,11
22-01-2019 08:30,Tuesday,New York,50,44,6
22-01-2019 08:45,Tuesday,New York,50,49,1
22-01-2019 09:00,Tuesday,New York,50,50,0
23-01-2019 07:15,Wednesday,New York,50,47,3
23-01-2019 07:30,Wednesday,New York,50,42,8
23-01-2019 07:45,Wednesday,New York,50,44,6
23-01-2019 08:00,Wednesday,New York,50,47,3
23-01-2019 08:15,Wednesday,New York,50,50,0
23-01-2019 08:30,Wednesday,New York,50,49,1
23-01-2019 08:45,Wednesday,New York,50,50,0
23-01-2019 09:00,Wednesday,New York,50,36,14
24-01-2019 07:15,Thursday,New York,50,41,9
24-01-2019 07:30,Thursday,New York,50,37,13
24-01-2019 07:45,Thursday,New York,50,38,12
24-01-2019 08:00,Thursday,New York,50,41,9
24-01-2019 08:15,Thursday,New York,50,47,3
24-01-2019 08:30,Thursday,New York,50,50,0
24-01-2019 08:45,Thursday,New York,50,42,8
24-01-2019 09:00,Thursday,New York,50,39,11
25-01-2019 07:15,Friday,New York,50,40,10
25-01-2019 07:30,Friday,New York,50,36,14
25-01-2019 07:45,Friday,New York,50,46,4
25-01-2019 08:00,Friday,New York,50,37,13
25-01-2019 08:15,Friday,New York,50,37,13
25-01-2019 08:30,Friday,New York,50,49,1
25-01-2019 08:45,Friday,New York,50,36,14
25-01-2019 09:00,Friday,New York,50,43,7
26-01-2019 07:15,Saturday,New York,50,47,3
26-01-2019 07:30,Saturday,New York,50,40,10
26-01-2019 07:45,Saturday,New York,50,39,11
26-01-2019 08:00,Saturday,New York,50,43,7
26-01-2019 08:15,Saturday,New York,50,39,11
26-01-2019 08:30,Saturday,New York,50,38,12
26-01-2019 08:45,Saturday,New York,50,39,11
26-01-2019 09:00,Saturday,New York,50,45,5
27-01-2019 07:15,Sunday,New York,50,44,6
27-01-2019 07:30,Sunday,New York,50,42,8
27-01-2019 07:45,Sunday,New York,50,40,10
27-01-2019 08:00,Sunday,New York,50,49,1
27-01-2019 08:15,Sunday,New York,50,45,5
27-01-2019 08:30,Sunday,New York,50,44,6
27-01-2019 08:45,Sunday,New York,50,41,9
27-01-2019 09:00,Sunday,New York,50,38,12
28-01-2019 07:15,Monday,New York,50,50,0
28-01-2019 07:30,Monday,New York,50,41,9
28-01-2019 07:45,Monday,New York,50,43,7
28-01-2019 08:00,Monday,New York,50,45,5
28-01-2019 08:15,Monday,New York,50,44,6
28-01-2019 08:30,Monday,New York,50,42,8
28-01-2019 08:45,Monday,New York,50,46,4
28-01-2019 09:00,Monday,New York,50,49,1
29-01-2019 07:15,Tuesday,New York,50,44,6
29-01-2019 07:30,Tuesday,New York,50,38,12
29-01-2019 07:45,Tuesday,New York,50,45,5
29-01-2019 08:00,Tuesday,New York,50,47,3
29-01-2019 08:15,Tuesday,New York,50,37,13
29-01-2019 08:30,Tuesday,New York,50,45,5
29-01-2019 08:45,Tuesday,New York,50,43,7
29-01-2019 09:00,Tuesday,New York,50,41,9
30-01-2019 07:15,Wednesday,New York,50,49,1
30-01-2019 07:30,Wednesday,New York,50,40,10
30-01-2019 07:45,Wednesday,New York,50,39,11
30-01-2019 08:00,Wednesday,New York,50,49,1
30-01-2019 08:15,Wednesday,New York,50,49,1
30-01-2019 08:30,Wednesday,New York,50,36,14
30-01-2019 08:45,Wednesday,New York,50,42,8
30-01-2019 09:00,Wednesday,New York,50,44,6
31-01-2019 07:15,Thursday,New York,50,35,15
31-01-2019 07:30,Thursday,New York,50,48,2
31-01-2019 07:45,Thursday,New York,50,46,4
31-01-2019 08:00,Thursday,New York,50,49,1
31-01-2019 08:15,Thursday,New York,50,48,2
31-01-2019 08:30,Thursday,New York,50,49,1
31-01-2019 08:45,Thursday,New York,50,38,12
31-01-2019 09:00,Thursday,New York,50,48,2
01-02-2019 7:15,Friday,New York,50,36,14
01-02-2019 7:30,Friday,New York,50,37,13
01-02-2019 7:45,Friday,New York,50,47,3
01-02-2019 8:00,Friday,New York,50,49,1
01-02-2019 8:15,Friday,New York,50,50,0
01-02-2019 8:30,Friday,New York,50,47,3
01-02-2019 8:45,Friday,New York,50,35,15
01-02-2019 9:00,Friday,New York,50,38,12
02-02-2019 7:15,Saturday,New York,50,39,11
02-02-2019 7:30,Saturday,New York,50,44,6
02-02-2019 7:45,Saturday,New York,50,46,4
02-02-2019 8:00,Saturday,New York,50,45,5
02-02-2019 8:15,Saturday,New York,50,50,0
02-02-2019 8:30,Saturday,New York,50,41,9
02-02-2019 8:45,Saturday,New York,50,35,15
02-02-2019 9:00,Saturday,New York,50,41,9
03-02-2019 7:15,Sunday,New York,50,50,0
